timestamp,spot,strikePrice,OPTION_TYP,lastPrice,openInterest,changeinOI,impliedVolatility,totalTradedVolume,expiry_days,STRIKE_PR,OPEN_INT,LAST_PRICE,VOLUME,IV,EXPIRY_DT
2025-10-09,25181.8,24950,PE,150.32,44357,1330,18.0,8871,7,24950,44357,150.32,8871,18.0,T+7
2025-10-09,25181.8,24950,CE,382.12,44357,1330,18.0,8871,7,24950,44357,382.12,8871,18.0,T+7
2025-10-09,25181.8,25150,CE,266.48,152810,4584,18.0,30562,7,25150,152810,266.48,30562,18.0,T+7
2025-10-09,25181.8,25100,PE,211.23,94840,2845,18.0,18968,7,25100,94840,211.23,18968,18.0,T+7
2025-10-09,25181.8,25100,CE,293.04,94840,2845,18.0,18968,7,25100,94840,293.04,18968,18.0,T+7
2025-10-09,25181.8,25200,CE,241.51,183286,5498,18.0,36657,7,25200,183286,241.51,36657,18.0,T+7
2025-10-09,25181.8,25050,PE,189.37,68756,2062,18.0,13751,7,25050,68756,189.37,13751,18.0,T+7
2025-10-09,25181.8,25050,CE,321.17,68756,2062,18.0,13751,7,25050,68756,321.17,13751,18.0,T+7
2025-10-09,25181.8,25000,PE,169.08,53925,1617,18.0,10785,7,25000,53925,169.08,10785,18.0,T+7
2025-10-09,25181.8,25000,CE,350.88,53925,1617,18.0,10785,7,25000,53925,350.88,10785,18.0,T+7
2025-10-10,25285.35,25350,CE,202.19,109027,3270,18.0,21805,6,25350,109027,202.19,21805,18.0,T+6
2025-10-10,25285.35,25350,PE,266.84,109027,3270,18.0,21805,6,25350,109027,266.84,21805,18.0,T+6
2025-10-10,25285.35,25400,CE,180.46,75918,2277,18.0,15183,6,25400,75918,180.46,15183,18.0,T+6
2025-10-10,25285.35,25400,PE,295.12,75918,2277,18.0,15183,6,25400,75918,295.12,15183,18.0,T+6
2025-10-10,25285.35,25450,CE,160.4,58234,1747,18.0,11646,6,25450,58234,160.4,11646,18.0,T+6
2025-10-10,25285.35,25450,PE,325.05,58234,1747,18.0,11646,6,25450,58234,325.05,11646,18.0,T+6
2025-10-10,25285.35,25500,CE,141.97,47232,1416,18.0,9446,6,25500,47232,141.97,9446,18.0,T+6
2025-10-10,25285.35,25500,PE,356.62,47232,1416,18.0,9446,6,25500,47232,356.62,9446,18.0,T+6
2025-10-10,25285.35,25550,CE,125.11,39726,1191,18.0,7945,6,25550,39726,125.11,7945,18.0,T+6
2025-10-10,25285.35,25600,CE,109.77,34279,1028,18.0,6855,6,25600,34279,109.77,6855,18.0,T+6
2025-10-10,25285.35,25800,PE,576.82,22137,664,18.0,4427,6,25800,22137,576.82,4427,18.0,T+6
2025-10-10,25285.35,25600,PE,424.42,34279,1028,18.0,6855,6,25600,34279,424.42,6855,18.0,T+6
2025-10-10,25285.35,25650,CE,95.88,30145,904,18.0,6029,6,25650,30145,95.88,6029,18.0,T+6
2025-10-10,25285.35,25700,CE,83.37,26901,807,18.0,5380,6,25700,26901,83.37,5380,18.0,T+6
2025-10-10,25285.35,25700,PE,498.02,26901,807,18.0,5380,6,25700,26901,498.02,5380,18.0,T+6
2025-10-10,25285.35,25750,CE,72.16,24288,728,18.0,4857,6,25750,24288,72.16,4857,18.0,T+6
2025-10-10,25285.35,25750,PE,536.81,24288,728,18.0,4857,6,25750,24288,536.81,4857,18.0,T+6
2025-10-10,25285.35,25800,CE,62.17,22137,664,18.0,4427,6,25800,22137,62.17,4427,18.0,T+6
2025-10-10,25285.35,25300,PE,240.26,193347,5800,18.0,38669,6,25300,193347,240.26,38669,18.0,T+6
2025-10-10,25285.35,25550,PE,389.76,39726,1191,18.0,7945,6,25550,39726,389.76,7945,18.0,T+6
2025-10-10,25285.35,25650,PE,460.53,30145,904,18.0,6029,6,25650,30145,460.53,6029,18.0,T+6
2025-10-10,25285.35,25300,CE,225.61,193347,5800,18.0,38669,6,25300,193347,225.61,38669,18.0,T+6
2025-10-10,25285.35,25250,CE,250.73,146456,4393,18.0,29291,6,25250,146456,250.73,29291,18.0,T+6
2025-10-10,25285.35,25250,PE,215.38,146456,4393,18.0,29291,6,25250,146456,215.38,29291,18.0,T+6
2025-10-10,25285.35,24800,CE,550.07,23349,700,18.0,4669,6,24800,23349,550.07,4669,18.0,T+6
2025-10-10,25285.35,24800,PE,64.72,23349,700,18.0,4669,6,24800,23349,64.72,4669,18.0,T+6
2025-10-10,25285.35,24850,CE,510.89,25754,772,18.0,5150,6,24850,25754,510.89,5150,18.0,T+6
2025-10-10,25285.35,24850,PE,75.54,25754,772,18.0,5150,6,24850,25754,75.54,5150,18.0,T+6
2025-10-10,25285.35,24900,PE,87.68,28712,861,18.0,5742,6,24900,28712,87.68,5742,18.0,T+6
2025-10-10,25285.35,24950,CE,436.58,32438,973,18.0,6487,6,24950,32438,436.58,6487,18.0,T+6
2025-10-10,25285.35,24950,PE,101.23,32438,973,18.0,6487,6,24950,32438,101.23,6487,18.0,T+6
2025-10-10,25285.35,25000,CE,401.59,37274,1118,18.0,7454,6,25000,37274,401.59,7454,18.0,T+6
2025-10-10,25285.35,24900,CE,473.03,28712,861,18.0,5742,6,24900,28712,473.03,5742,18.0,T+6
2025-10-10,25285.35,25050,CE,368.15,43805,1314,18.0,8761,6,25050,43805,368.15,8761,18.0,T+6
2025-10-10,25285.35,25000,PE,116.24,37274,1118,18.0,7454,6,25000,37274,116.24,7454,18.0,T+6
2025-10-10,25285.35,25200,CE,277.57,92353,2770,18.0,18470,6,25200,92353,277.57,18470,18.0,T+6
2025-10-10,25285.35,25150,PE,170.75,67440,2023,18.0,13488,6,25150,67440,170.75,13488,18.0,T+6
2025-10-10,25285.35,25150,CE,306.1,67440,2023,18.0,13488,6,25150,67440,306.1,13488,18.0,T+6
2025-10-10,25285.35,25200,PE,192.22,92353,2770,18.0,18470,6,25200,92353,192.22,18470,18.0,T+6
2025-10-10,25285.35,25100,CE,336.3,53112,1593,18.0,10622,6,25100,53112,336.3,10622,18.0,T+6
2025-10-10,25285.35,25050,PE,132.8,43805,1314,18.0,8761,6,25050,43805,132.8,8761,18.0,T+6
2025-10-10,25285.35,25100,PE,150.95,53112,1593,18.0,10622,6,25100,53112,150.95,10622,18.0,T+6
2025-10-13,25227.35,25500,CE,63.38,38741,1162,18.0,7748,3,25500,38741,63.38,7748,18.0,T+3
2025-10-13,25227.35,25300,PE,203.34,101915,3057,18.0,20383,3,25300,101915,203.34,20383,18.0,T+3
2025-10-13,25227.35,25350,CE,110.53,72400,2172,18.0,14480,3,25350,72400,110.53,14480,18.0,T+3
2025-10-13,25227.35,25350,PE,233.18,72400,2172,18.0,14480,3,25350,72400,233.18,14480,18.0,T+3
2025-10-13,25227.35,25750,PE,543.4,21828,654,18.0,4365,3,25750,21828,543.4,4365,18.0,T+3
2025-10-13,25227.35,25400,PE,265.31,56141,1684,18.0,11228,3,25400,56141,265.31,11228,18.0,T+3
2025-10-13,25227.35,25450,CE,76.99,45846,1375,18.0,9169,3,25450,45846,76.99,9169,18.0,T+3
2025-10-13,25227.35,25450,PE,299.64,45846,1375,18.0,9169,3,25450,45846,299.64,9169,18.0,T+3
2025-10-13,25227.35,25500,PE,336.03,38741,1162,18.0,7748,3,25500,38741,336.03,7748,18.0,T+3
2025-10-13,25227.35,25300,CE,130.69,101915,3057,18.0,20383,3,25300,101915,130.69,20383,18.0,T+3
2025-10-13,25227.35,25550,PE,374.34,33543,1006,18.0,6708,3,25550,33543,374.34,6708,18.0,T+3
2025-10-13,25227.35,25600,CE,41.76,29575,887,18.0,5915,3,25600,29575,41.76,5915,18.0,T+3
2025-10-13,25227.35,25600,PE,414.41,29575,887,18.0,5915,3,25600,29575,414.41,5915,18.0,T+3
2025-10-13,25227.35,25650,CE,33.41,26446,793,18.0,5289,3,25650,26446,33.41,5289,18.0,T+3
2025-10-13,25227.35,25650,PE,456.06,26446,793,18.0,5289,3,25650,26446,456.06,5289,18.0,T+3
2025-10-13,25227.35,25700,CE,26.46,23916,717,18.0,4783,3,25700,23916,26.46,4783,18.0,T+3
2025-10-13,25227.35,25700,PE,499.11,23916,717,18.0,4783,3,25700,23916,499.11,4783,18.0,T+3
2025-10-13,25227.35,25750,CE,20.75,21828,654,18.0,4365,3,25750,21828,20.75,4365,18.0,T+3
2025-10-13,25227.35,25550,CE,51.69,33543,1006,18.0,6708,3,25550,33543,51.69,6708,18.0,T+3
2025-10-13,25227.35,25250,PE,175.88,172056,5161,18.0,34411,3,25250,172056,175.88,34411,18.0,T+3
2025-10-13,25227.35,25400,CE,92.66,56141,1684,18.0,11228,3,25400,56141,92.66,11228,18.0,T+3
2025-10-13,25227.35,25200,PE,150.83,161603,4848,18.0,32320,3,25200,161603,150.83,32320,18.0,T+3
2025-10-13,25227.35,24750,CE,501.64,23703,711,18.0,4740,3,24750,23703,501.64,4740,18.0,T+3
2025-10-13,25227.35,24750,PE,24.29,23703,711,18.0,4740,3,24750,23703,24.29,4740,18.0,T+3
2025-10-13,25227.35,24800,CE,458.42,26186,785,18.0,5237,3,24800,26186,458.42,5237,18.0,T+3
2025-10-13,25227.35,24800,PE,31.07,26186,785,18.0,5237,3,24800,26186,31.07,5237,18.0,T+3
2025-10-13,25227.35,24850,CE,416.64,29250,877,18.0,5850,3,24850,29250,416.64,5850,18.0,T+3
2025-10-13,25227.35,24850,PE,39.29,29250,877,18.0,5850,3,24850,29250,39.29,5850,18.0,T+3
2025-10-13,25227.35,24900,CE,376.48,33125,993,18.0,6625,3,24900,33125,376.48,6625,18.0,T+3
2025-10-13,25227.35,24900,PE,49.13,33125,993,18.0,6625,3,24900,33125,49.13,6625,18.0,T+3
2025-10-13,25227.35,24950,CE,338.11,38185,1145,18.0,7637,3,24950,38185,338.11,7637,18.0,T+3
2025-10-13,25227.35,25250,CE,153.23,172056,5161,18.0,34411,3,25250,172056,153.23,34411,18.0,T+3
2025-10-13,25227.35,25000,CE,301.7,45069,1352,18.0,9013,3,25000,45069,301.7,9013,18.0,T+3
2025-10-13,25227.35,25200,CE,178.18,161603,4848,18.0,32320,3,25200,161603,178.18,32320,18.0,T+3
2025-10-13,25227.35,25150,PE,128.2,98154,2944,18.0,19630,3,25150,98154,128.2,19630,18.0,T+3
2025-10-13,25227.35,25150,CE,205.55,98154,2944,18.0,19630,3,25150,98154,205.55,19630,18.0,T+3
2025-10-13,25227.35,25100,PE,107.96,70482,2114,18.0,14096,3,25100,70482,107.96,14096,18.0,T+3
2025-10-13,25227.35,24950,PE,60.76,38185,1145,18.0,7637,3,24950,38185,60.76,7637,18.0,T+3
2025-10-13,25227.35,25050,PE,90.04,54981,1649,18.0,10996,3,25050,54981,90.04,10996,18.0,T+3
2025-10-13,25227.35,25050,CE,267.39,54981,1649,18.0,10996,3,25050,54981,267.39,10996,18.0,T+3
2025-10-13,25227.35,25000,PE,74.35,45069,1352,18.0,9013,3,25000,45069,74.35,9013,18.0,T+3
2025-10-13,25227.35,25100,CE,235.31,70482,2114,18.0,14096,3,25100,70482,235.31,14096,18.0,T+3
2025-10-14,25145.5,25400,PE,298.23,41050,1231,18.0,8210,2,25400,41050,298.23,8210,18.0,T+2
2025-10-14,25145.5,25200,PE,162.82,119617,3588,18.0,23923,2,25200,119617,162.82,23923,18.0,T+2
2025-10-14,25145.5,25250,CE,88.13,80906,2427,18.0,16181,2,25250,80906,88.13,16181,18.0,T+2
2025-10-14,25145.5,25300,CE,70.75,61124,1833,18.0,12224,2,25300,61124,70.75,12224,18.0,T+2
2025-10-14,25145.5,25300,PE,225.25,61124,1833,18.0,12224,2,25300,61124,225.25,12224,18.0,T+2
2025-10-14,25145.5,25350,CE,56.02,49115,1473,18.0,9823,2,25350,49115,56.02,9823,18.0,T+2
2025-10-14,25145.5,25350,PE,260.52,49115,1473,18.0,9823,2,25350,49115,260.52,9823,18.0,T+2
2025-10-14,25145.5,25400,CE,43.73,41050,1231,18.0,8210,2,25400,41050,43.73,8210,18.0,T+2
2025-10-14,25145.5,25450,CE,33.64,35260,1057,18.0,7052,2,25450,35260,33.64,7052,18.0,T+2
2025-10-14,25145.5,25550,PE,423.54,27502,825,18.0,5500,2,25550,27502,423.54,5500,18.0,T+2
2025-10-14,25145.5,25500,CE,25.5,30902,927,18.0,6180,2,25500,30902,25.5,6180,18.0,T+2
2025-10-14,25145.5,25500,PE,380.0,30902,927,18.0,6180,2,25500,30902,380.0,6180,18.0,T+2
2025-10-14,25145.5,25550,CE,19.04,27502,825,18.0,5500,2,25550,27502,19.04,5500,18.0,T+2
2025-10-14,25145.5,25200,CE,108.32,119617,3588,18.0,23923,2,25200,119617,108.32,23923,18.0,T+2
2025-10-14,25145.5,25600,CE,13.99,24777,743,18.0,4955,2,25600,24777,13.99,4955,18.0,T+2
2025-10-14,25145.5,25600,PE,468.49,24777,743,18.0,4955,2,25600,24777,468.49,4955,18.0,T+2
2025-10-14,25145.5,25650,CE,10.13,22542,676,18.0,4508,2,25650,22542,10.13,4508,18.0,T+2
2025-10-14,25145.5,25650,PE,514.63,22542,676,18.0,4508,2,25650,22542,514.63,4508,18.0,T+2
2025-10-14,25145.5,25450,PE,338.14,35260,1057,18.0,7052,2,25450,35260,338.14,7052,18.0,T+2
2025-10-14,25145.5,25150,PE,135.94,229357,6880,18.0,45871,2,25150,229357,135.94,45871,18.0,T+2
2025-10-14,25145.5,25250,PE,192.63,80906,2427,18.0,16181,2,25250,80906,192.63,16181,18.0,T+2
2025-10-14,25145.5,25100,PE,112.02,130890,3926,18.0,26178,2,25100,130890,112.02,26178,18.0,T+2
2025-10-14,25145.5,25150,CE,131.44,229357,6880,18.0,45871,2,25150,229357,131.44,45871,18.0,T+2
2025-10-14,25145.5,24650,PE,9.86,22914,687,18.0,4582,2,24650,22914,9.86,4582,18.0,T+2
2025-10-14,25145.5,24700,CE,459.33,25227,756,18.0,5045,2,24700,25227,459.33,5045,18.0,T+2
2025-10-14,25145.5,24700,PE,13.83,25227,756,18.0,5045,2,24700,25227,13.83,5045,18.0,T+2
2025-10-14,25145.5,24750,CE,414.54,28058,841,18.0,5611,2,24750,28058,414.54,5611,18.0,T+2
2025-10-14,25145.5,24750,PE,19.04,28058,841,18.0,5611,2,24750,28058,19.04,5611,18.0,T+2
2025-10-14,25145.5,24800,CE,371.26,31605,948,18.0,6321,2,24800,31605,371.26,6321,18.0,T+2
2025-10-14,25145.5,24800,PE,25.76,31605,948,18.0,6321,2,24800,31605,25.76,6321,18.0,T+2
2025-10-14,25145.5,24850,CE,329.74,36179,1085,18.0,7235,2,24850,36179,329.74,7235,18.0,T+2
2025-10-14,25145.5,24850,PE,34.24,36179,1085,18.0,7235,2,24850,36179,34.24,7235,18.0,T+2
2025-10-14,25145.5,24650,CE,505.36,22914,687,18.0,4582,2,24650,22914,505.36,4582,18.0,T+2
2025-10-14,25145.5,24900,PE,44.77,42301,1269,18.0,8460,2,24900,42301,44.77,8460,18.0,T+2
2025-10-14,25145.5,24900,CE,290.27,42301,1269,18.0,8460,2,24900,42301,290.27,8460,18.0,T+2
2025-10-14,25145.5,25050,PE,91.06,85910,2577,18.0,17182,2,25050,85910,91.06,17182,18.0,T+2
2025-10-14,25145.5,25050,CE,186.56,85910,2577,18.0,17182,2,25050,85910,186.56,17182,18.0,T+2
2025-10-14,25145.5,25100,CE,157.52,130890,3926,18.0,26178,2,25100,130890,157.52,26178,18.0,T+2
2025-10-14,25145.5,25000,CE,218.47,63938,1918,18.0,12787,2,25000,63938,218.47,12787,18.0,T+2
2025-10-14,25145.5,24950,PE,57.6,50916,1527,18.0,10183,2,24950,50916,57.6,10183,18.0,T+2
2025-10-14,25145.5,24950,CE,253.1,50916,1527,18.0,10183,2,24950,50916,253.1,10183,18.0,T+2
2025-10-14,25145.5,25000,PE,72.97,63938,1918,18.0,12787,2,25000,63938,72.97,12787,18.0,T+2
2025-10-15,25323.55,25350,PE,109.04,163507,4905,18.0,32701,1,25350,163507,109.04,32701,18.0,T+1
2025-10-15,25323.55,25550,CE,22.15,45216,1356,18.0,9043,1,25550,45216,22.15,9043,18.0,T+1
2025-10-15,25323.55,25400,CE,61.94,98853,2965,18.0,19770,1,25400,98853,61.94,19770,18.0,T+1
2025-10-15,25323.55,25400,PE,138.39,98853,2965,18.0,19770,1,25400,98853,138.39,19770,18.0,T+1
2025-10-15,25323.55,25800,PE,478.62,23743,712,18.0,4748,1,25800,23743,478.62,4748,18.0,T+1
2025-10-15,25323.55,25450,PE,171.68,70841,2125,18.0,14168,1,25450,70841,171.68,14168,18.0,T+1
2025-10-15,25323.55,25500,CE,32.12,55200,1656,18.0,11040,1,25500,55200,32.12,11040,18.0,T+1
2025-10-15,25323.55,25500,PE,208.56,55200,1656,18.0,11040,1,25500,55200,208.56,11040,18.0,T+1
2025-10-15,25323.55,25550,PE,248.6,45216,1356,18.0,9043,1,25550,45216,248.6,9043,18.0,T+1
2025-10-15,25323.55,25650,PE,336.07,33205,996,18.0,6641,1,25650,33205,336.07,6641,18.0,T+1
2025-10-15,25323.55,25600,PE,291.28,38290,1148,18.0,7658,1,25600,38290,291.28,7658,18.0,T+1
2025-10-15,25323.55,25650,CE,9.62,33205,996,18.0,6641,1,25650,33205,9.62,6641,18.0,T+1
2025-10-15,25323.55,25700,CE,6.05,29311,879,18.0,5862,1,25700,29311,6.05,5862,18.0,T+1
2025-10-15,25323.55,25700,PE,382.5,29311,879,18.0,5862,1,25700,29311,382.5,5862,18.0,T+1
2025-10-15,25323.55,25750,CE,3.68,26235,787,18.0,5247,1,25750,26235,3.68,5247,18.0,T+1
2025-10-15,25323.55,25750,PE,430.13,26235,787,18.0,5247,1,25750,26235,430.13,5247,18.0,T+1
2025-10-15,25323.55,25800,CE,2.17,23743,712,18.0,4748,1,25800,23743,2.17,4748,18.0,T+1
2025-10-15,25323.55,25350,CE,82.59,163507,4905,18.0,32701,1,25350,163507,82.59,32701,18.0,T+1
2025-10-15,25323.55,25600,CE,14.83,38290,1148,18.0,7658,1,25600,38290,14.83,7658,18.0,T+1
2025-10-15,25323.55,25300,PE,83.83,169950,5098,18.0,33990,1,25300,169950,83.83,33990,18.0,T+1
2025-10-15,25323.55,25450,CE,45.23,70841,2125,18.0,14168,1,25450,70841,45.23,14168,18.0,T+1
2025-10-15,25323.55,25250,PE,62.76,101172,3035,18.0,20234,1,25250,101172,62.76,20234,18.0,T+1
2025-10-15,25323.55,24800,CE,524.65,21794,653,18.0,4358,1,24800,21794,524.65,4358,18.0,T+1
2025-10-15,25323.55,24800,PE,1.1,21794,653,18.0,4358,1,24800,21794,1.1,4358,18.0,T+1
2025-10-15,25323.55,24850,CE,475.54,23875,716,18.0,4775,1,24850,23875,475.54,4775,18.0,T+1
2025-10-15,25323.55,24850,PE,1.99,23875,716,18.0,4775,1,24850,23875,1.99,4775,18.0,T+1
2025-10-15,25323.55,24900,CE,427.01,26396,791,18.0,5279,1,24900,26396,427.01,5279,18.0,T+1
2025-10-15,25323.55,24900,PE,3.46,26396,791,18.0,5279,1,24900,26396,3.46,5279,18.0,T+1
2025-10-15,25323.55,24950,CE,379.36,29512,885,18.0,5902,1,24950,29512,379.36,5902,18.0,T+1
2025-10-15,25323.55,24950,PE,5.81,29512,885,18.0,5902,1,24950,29512,5.81,5902,18.0,T+1
2025-10-15,25323.55,25000,CE,332.94,33462,1003,18.0,6692,1,25000,33462,332.94,6692,18.0,T+1
2025-10-15,25323.55,25300,CE,107.38,169950,5098,18.0,33990,1,25300,169950,107.38,33990,18.0,T+1
2025-10-15,25323.55,25050,CE,288.21,38633,1158,18.0,7726,1,25050,38633,288.21,7726,18.0,T+1
2025-10-15,25323.55,25000,PE,9.39,33462,1003,18.0,6692,1,25000,33462,9.39,6692,18.0,T+1
2025-10-15,25323.55,25200,PE,45.69,72025,2160,18.0,14405,1,25200,72025,45.69,14405,18.0,T+1
2025-10-15,25323.55,25200,CE,169.24,72025,2160,18.0,14405,1,25200,72025,169.24,14405,18.0,T+1
2025-10-15,25323.55,25150,PE,32.28,55915,1677,18.0,11183,1,25150,55915,32.28,11183,18.0,T+1
2025-10-15,25323.55,25250,CE,136.31,101172,3035,18.0,20234,1,25250,101172,136.31,20234,18.0,T+1
2025-10-15,25323.55,25100,PE,22.11,45695,1370,18.0,9139,1,25100,45695,22.11,9139,18.0,T+1
2025-10-15,25323.55,25100,CE,245.66,45695,1370,18.0,9139,1,25100,45695,245.66,9139,18.0,T+1
2025-10-15,25323.55,25050,PE,14.65,38633,1158,18.0,7726,1,25050,38633,14.65,7726,18.0,T+1
2025-10-15,25323.55,25150,CE,205.84,55915,1677,18.0,11183,1,25150,55915,205.84,11183,18.0,T+1
2025-10-16,25585.3,25850,CE,144.89,39720,1191,18.0,7944,7,25850,39720,144.89,7944,18.0,T+7
2025-10-16,25585.3,25650,PE,288.41,108980,3269,18.0,21796,7,25650,108980,288.41,21796,18.0,T+7
2025-10-16,25585.3,25700,CE,201.74,75895,2276,18.0,15179,7,25700,75895,201.74,15179,18.0,T+7
2025-10-16,25585.3,25700,PE,316.44,75895,2276,18.0,15179,7,25700,75895,316.44,15179,18.0,T+7
2025-10-16,25585.3,25750,PE,346.01,58220,1746,18.0,11644,7,25750,58220,346.01,11644,18.0,T+7
2025-10-16,25585.3,25800,CE,162.37,47223,1416,18.0,9444,7,25800,47223,162.37,9444,18.0,T+7
2025-10-16,25585.3,25800,PE,377.07,47223,1416,18.0,9444,7,25800,47223,377.07,9444,18.0,T+7
2025-10-16,25585.3,25850,PE,409.59,39720,1191,18.0,7944,7,25850,39720,409.59,7944,18.0,T+7
2025-10-16,25585.3,26000,CE,100.72,26899,806,18.0,5379,7,26000,26899,100.72,5379,18.0,T+7
2025-10-16,25585.3,25900,PE,443.52,34274,1028,18.0,6854,7,25900,34274,443.52,6854,18.0,T+7
2025-10-16,25585.3,25950,CE,114.12,30142,904,18.0,6028,7,25950,30142,114.12,6028,18.0,T+7
2025-10-16,25585.3,25950,PE,478.82,30142,904,18.0,6028,7,25950,30142,478.82,6028,18.0,T+7
2025-10-16,25585.3,25650,CE,223.71,108980,3269,18.0,21796,7,25650,108980,223.71,21796,18.0,T+7
2025-10-16,25585.3,26000,PE,515.42,26899,806,18.0,5379,7,26000,26899,515.42,5379,18.0,T+7
2025-10-16,25585.3,26050,CE,88.55,24286,728,18.0,4857,7,26050,24286,88.55,4857,18.0,T+7
2025-10-16,25585.3,26050,PE,553.25,24286,728,18.0,4857,7,26050,24286,553.25,4857,18.0,T+7
2025-10-16,25585.3,26100,CE,77.56,22135,664,18.0,4427,7,26100,22135,77.56,4427,18.0,T+7
2025-10-16,25585.3,26100,PE,592.26,22135,664,18.0,4427,7,26100,22135,592.26,4427,18.0,T+7
2025-10-16,25585.3,25900,CE,128.82,34274,1028,18.0,6854,7,25900,34274,128.82,6854,18.0,T+7
2025-10-16,25585.3,25600,PE,261.92,193201,5796,18.0,38640,7,25600,193201,261.92,38640,18.0,T+7
2025-10-16,25585.3,25750,CE,181.31,58220,1746,18.0,11644,7,25750,58220,181.31,11644,18.0,T+7
2025-10-16,25585.3,25550,PE,236.99,146540,4396,18.0,29308,7,25550,146540,236.99,29308,18.0,T+7
2025-10-16,25585.3,25100,CE,565.57,23351,700,18.0,4670,7,25100,23351,565.57,4670,18.0,T+7
2025-10-16,25585.3,25100,PE,80.27,23351,700,18.0,4670,7,25100,23351,80.27,4670,18.0,T+7
2025-10-16,25585.3,25150,CE,527.43,25757,772,18.0,5151,7,25150,25757,527.43,5151,18.0,T+7
2025-10-16,25585.3,25150,PE,92.13,25757,772,18.0,5151,7,25150,25757,92.13,5151,18.0,T+7
2025-10-16,25585.3,25200,CE,490.55,28715,861,18.0,5743,7,25200,28715,490.55,5743,18.0,T+7
2025-10-16,25585.3,25200,PE,105.25,28715,861,18.0,5743,7,25200,28715,105.25,5743,18.0,T+7
2025-10-16,25585.3,25250,CE,455.0,32442,973,18.0,6488,7,25250,32442,455.0,6488,18.0,T+7
2025-10-16,25585.3,25250,PE,119.7,32442,973,18.0,6488,7,25250,32442,119.7,6488,18.0,T+7
2025-10-16,25585.3,25300,CE,420.84,37279,1118,18.0,7455,7,25300,37279,420.84,7455,18.0,T+7
2025-10-16,25585.3,25600,CE,247.22,193201,5796,18.0,38640,7,25600,193201,247.22,38640,18.0,T+7
2025-10-16,25585.3,25350,CE,388.11,43813,1314,18.0,8762,7,25350,43813,388.11,8762,18.0,T+7
2025-10-16,25585.3,25350,PE,152.81,43813,1314,18.0,8762,7,25350,43813,152.81,8762,18.0,T+7
2025-10-16,25585.3,25400,CE,356.86,53123,1593,18.0,10624,7,25400,53123,356.86,10624,18.0,T+7
2025-10-16,25585.3,25400,PE,171.56,53123,1593,18.0,10624,7,25400,53123,171.56,10624,18.0,T+7
2025-10-16,25585.3,25450,CE,327.12,67457,2023,18.0,13491,7,25450,67457,327.12,13491,18.0,T+7
2025-10-16,25585.3,25450,PE,191.82,67457,2023,18.0,13491,7,25450,67457,191.82,13491,18.0,T+7
2025-10-16,25585.3,25500,CE,298.93,92386,2771,18.0,18477,7,25500,92386,298.93,18477,18.0,T+7
2025-10-16,25585.3,25500,PE,213.63,92386,2771,18.0,18477,7,25500,92386,213.63,18477,18.0,T+7
2025-10-16,25585.3,25550,CE,272.29,146540,4396,18.0,29308,7,25550,146540,272.29,29308,18.0,T+7
2025-10-16,25585.3,25300,PE,135.53,37279,1118,18.0,7455,7,25300,37279,135.53,7455,18.0,T+7
2025-10-17,25709.85,25900,CE,154.51,52050,1561,18.0,10410,6,25900,52050,154.51,10410,18.0,T+6
2025-10-17,25709.85,25850,PE,313.98,65737,1972,18.0,13147,6,25850,65737,313.98,13147,18.0,T+6
2025-10-17,25709.85,25850,CE,173.83,65737,1972,18.0,13147,6,25850,65737,173.83,13147,18.0,T+6
2025-10-17,25709.85,25750,CE,217.35,138657,4159,18.0,27731,6,25750,138657,217.35,27731,18.0,T+6
2025-10-17,25709.85,25800,CE,194.76,89189,2675,18.0,17837,6,25800,89189,194.76,17837,18.0,T+6
2025-10-17,25709.85,25750,PE,257.5,138657,4159,18.0,27731,6,25750,138657,257.5,27731,18.0,T+6
2025-10-17,25709.85,25900,PE,344.66,52050,1561,18.0,10410,6,25900,52050,344.66,10410,18.0,T+6
2025-10-17,25709.85,25800,PE,284.91,89189,2675,18.0,17837,6,25800,89189,284.91,17837,18.0,T+6
2025-10-17,25709.85,25950,CE,136.77,43081,1292,18.0,8616,6,25950,43081,136.77,8616,18.0,T+6
2025-10-17,25709.85,26050,PE,445.97,32038,961,18.0,6407,6,26050,32038,445.97,6407,18.0,T+6
2025-10-17,25709.85,26000,CE,120.56,36748,1102,18.0,7349,6,26000,36748,120.56,7349,18.0,T+6
2025-10-17,25709.85,26000,PE,410.71,36748,1102,18.0,7349,6,26000,36748,410.71,7349,18.0,T+6
2025-10-17,25709.85,26050,CE,105.82,32038,961,18.0,6407,6,26050,32038,105.82,6407,18.0,T+6
2025-10-17,25709.85,26100,CE,92.48,28399,851,18.0,5679,6,26100,28399,92.48,5679,18.0,T+6
2025-10-17,25709.85,26100,PE,482.63,28399,851,18.0,5679,6,26100,28399,482.63,5679,18.0,T+6
2025-10-17,25709.85,26150,CE,80.47,25502,765,18.0,5100,6,26150,25502,80.47,5100,18.0,T+6
2025-10-17,25709.85,26150,PE,520.62,25502,765,18.0,5100,6,26150,25502,520.62,5100,18.0,T+6
2025-10-17,25709.85,26200,CE,69.7,23141,694,18.0,4628,6,26200,23141,69.7,4628,18.0,T+6
2025-10-17,25709.85,25700,PE,231.76,208856,6265,18.0,41771,6,25700,208856,231.76,41771,18.0,T+6
2025-10-17,25709.85,25950,PE,376.92,43081,1292,18.0,8616,6,25950,43081,376.92,8616,18.0,T+6
2025-10-17,25709.85,26200,PE,559.85,23141,694,18.0,4628,6,26200,23141,559.85,4628,18.0,T+6
